 ,image,char,Open Sans,Sansation,Titillium Web,Ubuntu Mono,Alex Brush
18953,jogging_4.jpeg_0,i,1,0,0,0,0
18954,jogging_4.jpeg_0,m,1,0,0,0,0
18955,steel_75.jpg_0,l,0,0,0,1,0
18956,steel_75.jpg_0,e,0,0,0,1,0
18957,steel_75.jpg_0,f,0,0,0,1,0
18958,steel_75.jpg_0,t,0,0,0,1,0
18959,zoo_106.jpg_0,W,0,0,0,1,0
18960,zoo_106.jpg_0,i,0,0,0,1,0
18961,zoo_106.jpg_0,n,0,0,0,1,0
18962,zoo_106.jpg_0,g,0,0,0,1,0
18963,zoo_106.jpg_0,s,0,0,0,1,0
18964,sea_64.jpg_0,t,0,0,0,0,1
18965,sea_64.jpg_0,h,0,0,0,0,1
18966,sea_64.jpg_0,i,0,0,0,0,1
18967,sea_64.jpg_0,n,0,0,0,0,1
18968,sea_64.jpg_0,k,0,0,0,0,1
18969,peacock_139.jpg_0,A,0,0,0,0,1
18970,peacock_139.jpg_0,I,0,0,0,0,1
18971,peacock_139.jpg_0,R,0,0,0,0,1
18972,san+diego_98.jpg_0,h,0,0,0,0,1
18973,san+diego_98.jpg_0,o,0,0,0,0,1
18974,san+diego_98.jpg_0,t,0,0,0,0,1
18975,berkeley_96.jpg_0,o,0,1,0,0,0
18976,berkeley_96.jpg_0,t,0,1,0,0,0
18977,berkeley_96.jpg_0,h,0,1,0,0,0
18978,berkeley_96.jpg_0,e,0,1,0,0,0
18979,berkeley_96.jpg_0,r,0,1,0,0,0
18980,swimming_66.jpg_0,h,1,0,0,0,0
18981,swimming_66.jpg_0,i,1,0,0,0,0
18982,swimming_66.jpg_0,s,1,0,0,0,0
18983,silk_56.jpg_0,p,0,0,0,1,0
18984,silk_56.jpg_0,e,0,0,0,1,0
18985,silk_56.jpg_0,r,0,0,0,1,0
18986,silk_56.jpg_0,f,0,0,0,1,0
18987,silk_56.jpg_0,e,0,0,0,1,0
18988,silk_56.jpg_0,c,0,0,0,1,0
18989,silk_56.jpg_0,t,0,0,0,1,0
18990,swan_106.jpg_0,b,0,0,0,0,1
18991,swan_106.jpg_0,e,0,0,0,0,1
18992,swan_106.jpg_0,e,0,0,0,0,1
18993,swan_106.jpg_0,n,0,0,0,0,1
18994,kite_108.jpg_0,p,0,0,0,1,0
18995,kite_108.jpg_0,l,0,0,0,1,0
18996,kite_108.jpg_0,a,0,0,0,1,0
18997,kite_108.jpg_0,s,0,0,0,1,0
18998,kite_108.jpg_0,t,0,0,0,1,0
18999,kite_108.jpg_0,i,0,0,0,1,0
19000,kite_108.jpg_0,c,0,0,0,1,0
19001,night_79.jpg_0,h,1,0,0,0,0
19002,night_79.jpg_0,a,1,0,0,0,0
19003,night_79.jpg_0,d,1,0,0,0,0
19004,berkeley_97.jpg_0,o,0,0,0,1,0
19005,berkeley_97.jpg_0,n,0,0,0,1,0
19006,berkeley_97.jpg_0,e,0,0,0,1,0
19007,peacock_139.jpg_0,u,0,0,0,1,0
19008,peacock_139.jpg_0,s,0,0,0,1,0
19009,peacock_139.jpg_0,e,0,0,0,1,0
19010,peacock_139.jpg_0,d,0,0,0,1,0
19011,monuments_8.jpg_0,a,0,0,0,1,0
19012,monuments_8.jpg_0,n,0,0,0,1,0
19013,monuments_8.jpg_0,y,0,0,0,1,0
19014,war_51.jpg_0,n,1,0,0,0,0
19015,war_51.jpg_0,o,1,0,0,0,0
19016,war_51.jpg_0,t,1,0,0,0,0
19017,sun_16.jpg_0,d,1,0,0,0,0
19018,sun_16.jpg_0,e,1,0,0,0,0
19019,sun_16.jpg_0,g,1,0,0,0,0
19020,sun_16.jpg_0,.,1,0,0,0,0
19021,kathmandu_107.jpg_0,3,0,1,0,0,0
19022,kathmandu_107.jpg_0,2,0,1,0,0,0
19023,kathmandu_107.jpg_0,3,0,1,0,0,0
19024,road_22.jpg_0,a,0,0,1,0,0
19025,road_22.jpg_0,n,0,0,1,0,0
19026,road_22.jpg_0,d,0,0,1,0,0
19027,village_107.jpg_0,M,0,0,0,0,1
19028,village_107.jpg_0,a,0,0,0,0,1
19029,village_107.jpg_0,r,0,0,0,0,1
19030,village_107.jpg_0,k,0,0,0,0,1
19031,nile_10.jpg_0,a,1,0,0,0,0
19032,nile_10.jpg_0,l,1,0,0,0,0
19033,nile_10.jpg_0,i,1,0,0,0,0
19034,nile_10.jpg_0,v,1,0,0,0,0
19035,nile_10.jpg_0,e,1,0,0,0,0
19036,nile_10.jpg_0,?,1,0,0,0,0
19037,sun_104.jpg_0,D,0,0,1,0,0
19038,sun_104.jpg_0,i,0,0,1,0,0
19039,sun_104.jpg_0,v,0,0,1,0,0
19040,sun_104.jpg_0,.,0,0,1,0,0
19041,clothes_90.jpg_0,1,0,1,0,0,0
19042,clothes_90.jpg_0,.,0,1,0,0,0
19043,clothes_90.jpg_0,1,0,1,0,0,0
19044,texture_85.jpg_0,c,1,0,0,0,0
19045,texture_85.jpg_0,a,1,0,0,0,0
19046,texture_85.jpg_0,n,1,0,0,0,0
19047,peacock_147.jpg_0,y,1,0,0,0,0
19048,peacock_147.jpg_0,o,1,0,0,0,0
19049,peacock_147.jpg_0,u,1,0,0,0,0
19050,person_12.jpg_0,a,1,0,0,0,0
19051,person_12.jpg_0,r,1,0,0,0,0
19052,person_12.jpg_0,e,1,0,0,0,0
19053,zoo_126.jpg_0,c,0,0,0,1,0
19054,zoo_126.jpg_0,h,0,0,0,1,0
19055,zoo_126.jpg_0,i,0,0,0,1,0
19056,zoo_126.jpg_0,l,0,0,0,1,0
19057,zoo_126.jpg_0,d,0,0,0,1,0
19058,zoo_126.jpg_0,r,0,0,0,1,0
19059,zoo_126.jpg_0,e,0,0,0,1,0
19060,zoo_126.jpg_0,n,0,0,0,1,0
19061,ballet_42.jpg_0,o,0,0,1,0,0
19062,ballet_42.jpg_0,v,0,0,1,0,0
19063,ballet_42.jpg_0,e,0,0,1,0,0
19064,ballet_42.jpg_0,r,0,0,1,0,0
19065,leopard_19.jpg_0,n,0,0,0,0,1
19066,leopard_19.jpg_0,e,0,0,0,0,1
19067,leopard_19.jpg_0,a,0,0,0,0,1
19068,leopard_19.jpg_0,r,0,0,0,0,1
19069,tree+trunk_69.jpg_0,N,0,0,0,0,1
19070,tree+trunk_69.jpg_0,e,0,0,0,0,1
19071,tree+trunk_69.jpg_0,X,0,0,0,0,1
19072,tree+trunk_69.jpg_0,T,0,0,0,0,1
19073,newton_63.jpg_0,E,1,0,0,0,0
19074,newton_63.jpg_0,o,1,0,0,0,0
19075,newton_63.jpg_0,s,1,0,0,0,0
19076,swan_107.jpg_0,a,0,1,0,0,0
19077,swan_107.jpg_0,n,0,1,0,0,0
19078,swan_107.jpg_0,d,0,1,0,0,0
19079,park_51.jpg_0,M,0,0,0,1,0
19080,park_51.jpg_0,a,0,0,0,1,0
19081,park_51.jpg_0,c,0,0,0,1,0
19082,baroque_91.jpg_0,f,0,1,0,0,0
19083,baroque_91.jpg_0,r,0,1,0,0,0
19084,baroque_91.jpg_0,o,0,1,0,0,0
19085,baroque_91.jpg_0,m,0,1,0,0,0
19086,asphalt_9.jpg_0,t,0,0,1,0,0
19087,asphalt_9.jpg_0,h,0,0,1,0,0
19088,asphalt_9.jpg_0,e,0,0,1,0,0
19089,lion_89.jpg_0,t,0,0,0,0,1
19090,lion_89.jpg_0,h,0,0,0,0,1
19091,lion_89.jpg_0,e,0,0,0,0,1
19092,building_34.jpg_0,K,0,0,0,0,1
19093,building_34.jpg_0,I,0,0,0,0,1
19094,building_34.jpg_0,N,0,0,0,0,1
19095,building_34.jpg_0,G,0,0,0,0,1
19096,building_34.jpg_0,S,0,0,0,0,1
19097,building_34.jpg_0,!,0,0,0,0,1
19098,rajasthan_9.jpg_0,b,1,0,0,0,0
19099,rajasthan_9.jpg_0,e,1,0,0,0,0
19100,rajasthan_9.jpg_0,e,1,0,0,0,0
19101,rajasthan_9.jpg_0,n,1,0,0,0,0
19102,kite_108.jpg_0,e,0,0,0,1,0
19103,kite_108.jpg_0,n,0,0,0,1,0
19104,kite_108.jpg_0,o,0,0,0,1,0
19105,kite_108.jpg_0,u,0,0,0,1,0
19106,kite_108.jpg_0,g,0,0,0,1,0
19107,kite_108.jpg_0,h,0,0,0,1,0
19108,net_48.jpg_0,u,0,0,0,0,1
19109,net_48.jpg_0,s,0,0,0,0,1
19110,net_48.jpg_0,a,0,0,0,0,1
19111,swimming_35.jpg_0,E,0,0,0,0,1
19112,swimming_35.jpg_0,a,0,0,0,0,1
19113,swimming_35.jpg_0,s,0,0,0,0,1
19114,swimming_35.jpg_0,t,0,0,0,0,1
19115,ant+hill_102.jpg_0,F,0,1,0,0,0
19116,ant+hill_102.jpg_0,r,0,1,0,0,0
19117,ant+hill_102.jpg_0,o,0,1,0,0,0
19118,ant+hill_102.jpg_0,m,0,1,0,0,0
19119,ant+hill_102.jpg_0,:,0,1,0,0,0
19120,jaipur_80.jpg_0,n,0,1,0,0,0
19121,jaipur_80.jpg_0,o,0,1,0,0,0
19122,jaipur_80.jpg_0,t,0,1,0,0,0
19123,peacock_102.jpg_0,V,0,0,0,1,0
19124,peacock_102.jpg_0,G,0,0,0,1,0
19125,peacock_102.jpg_0,A,0,0,0,1,0
19126,peacock_147.jpg_0,W,0,0,1,0,0
19127,peacock_147.jpg_0,e,0,0,1,0,0
19128,peacock_147.jpg_0,d,0,0,1,0,0
19129,peacock_147.jpg_0,",",0,0,1,0,0
19130,jogging_59.jpg_0,g,1,0,0,0,0
19131,jogging_59.jpg_0,o,1,0,0,0,0
19132,jogging_59.jpg_0,n,1,0,0,0,0
19133,jogging_59.jpg_0,n,1,0,0,0,0
19134,jogging_59.jpg_0,a,1,0,0,0,0
19135,cows_14.jpg_0,t,0,0,0,1,0
19136,cows_14.jpg_0,h,0,0,0,1,0
19137,cows_14.jpg_0,e,0,0,0,1,0
19138,monuments_36.jpg_0,n,0,0,0,0,1
19139,monuments_36.jpg_0,o,0,0,0,0,1
19140,monuments_36.jpg_0,t,0,0,0,0,1
19141,stage_66.jpg_0,a,1,0,0,0,0
19142,stage_66.jpg_0,n,1,0,0,0,0
19143,stage_66.jpg_0,d,1,0,0,0,0
19144,ballet_85.jpg_0,M,0,0,1,0,0
19145,ballet_85.jpg_0,o,0,0,1,0,0
19146,ballet_85.jpg_0,d,0,0,1,0,0
19147,ballet_85.jpg_0,e,0,0,1,0,0
19148,ballet_85.jpg_0,m,0,0,1,0,0
19149,leopard_19.jpg_0,I,0,0,0,0,1
19150,leopard_19.jpg_0,',0,0,0,0,1
19151,leopard_19.jpg_0,m,0,0,0,0,1
19152,woollens_86.jpg_0,S,1,0,0,0,0
19153,woollens_86.jpg_0,6,1,0,0,0,0
19154,woollens_86.jpg_0,0,1,0,0,0,0
19155,woollens_86.jpg_0,3,1,0,0,0,0
19156,wall_100.jpg_0,n,0,1,0,0,0
19157,wall_100.jpg_0,o,0,1,0,0,0
19158,wall_100.jpg_0,w,0,1,0,0,0
19159,richard+feynman_68.jpg_0,n,0,0,0,1,0
19160,richard+feynman_68.jpg_0,a,0,0,0,1,0
19161,richard+feynman_68.jpg_0,m,0,0,0,1,0
19162,richard+feynman_68.jpg_0,e,0,0,0,1,0
19163,richard+feynman_68.jpg_0,:,0,0,0,1,0
19164,sea_43.jpg_0,o,1,0,0,0,0
19165,sea_43.jpg_0,r,1,0,0,0,0
19166,sea_43.jpg_0,d,1,0,0,0,0
19167,sea_43.jpg_0,e,1,0,0,0,0
19168,sea_43.jpg_0,r,1,0,0,0,0
19169,sea_43.jpg_0,/,1,0,0,0,0
19170,sea_43.jpg_0,b,1,0,0,0,0
19171,sea_43.jpg_0,a,1,0,0,0,0
19172,sea_43.jpg_0,n,1,0,0,0,0
19173,sea_43.jpg_0,k,1,0,0,0,0
19174,hiking_110.jpg_0,c,0,0,0,1,0
19175,hiking_110.jpg_0,r,0,0,0,1,0
19176,hiking_110.jpg_0,a,0,0,0,1,0
19177,hiking_110.jpg_0,f,0,0,0,1,0
19178,hiking_110.jpg_0,t,0,0,0,1,0
19179,night_59.jpg_0,t,1,0,0,0,0
19180,night_59.jpg_0,h,1,0,0,0,0
19181,night_59.jpg_0,e,1,0,0,0,0
19182,bedroom_99.jpg_0,m,1,0,0,0,0
19183,bedroom_99.jpg_0,e,1,0,0,0,0
19184,bedroom_99.jpg_0,n,1,0,0,0,0
19185,concert_138.jpg_0,t,0,0,1,0,0
19186,concert_138.jpg_0,h,0,0,1,0,0
19187,concert_138.jpg_0,e,0,0,1,0,0
19188,rajasthan_9.jpg_0,F,0,0,0,1,0
19189,rajasthan_9.jpg_0,r,0,0,0,1,0
19190,rajasthan_9.jpg_0,o,0,0,0,1,0
19191,rajasthan_9.jpg_0,m,0,0,0,1,0
19192,rajasthan_9.jpg_0,:,0,0,0,1,0
19193,monuments_43.jpg_0,n,0,0,0,0,1
19194,monuments_43.jpg_0,o,0,0,0,0,1
19195,monuments_43.jpg_0,t,0,0,0,0,1
19196,images_12.jpg_0,g,0,0,0,1,0
19197,images_12.jpg_0,r,0,0,0,1,0
19198,images_12.jpg_0,o,0,0,0,1,0
19199,images_12.jpg_0,u,0,0,0,1,0
19200,images_12.jpg_0,p,0,0,0,1,0
19201,images_12.jpg_0,",",0,0,0,1,0
19202,farmer_37.jpg_0,f,0,0,1,0,0
19203,farmer_37.jpg_0,r,0,0,1,0,0
19204,farmer_37.jpg_0,e,0,0,1,0,0
19205,farmer_37.jpg_0,e,0,0,1,0,0
19206,tree+trunk_124.jpg_0,H,0,0,1,0,0
19207,tree+trunk_124.jpg_0,I,0,0,1,0,0
19208,tree+trunk_124.jpg_0,V,0,0,1,0,0
19209,coffee_109.jpg_0,A,0,0,0,1,0
19210,coffee_109.jpg_0,r,0,0,0,1,0
19211,coffee_109.jpg_0,e,0,0,0,1,0
19212,coffee_109.jpg_0,s,0,0,0,1,0
19213,delhi_60.jpg_0,f,0,0,1,0,0
19214,delhi_60.jpg_0,a,0,0,1,0,0
19215,delhi_60.jpg_0,c,0,0,1,0,0
19216,delhi_60.jpg_0,t,0,0,1,0,0
19217,fruits_71.jpg_0,t,0,0,1,0,0
19218,fruits_71.jpg_0,h,0,0,1,0,0
19219,fruits_71.jpg_0,e,0,0,1,0,0
19220,crater_97.jpg_0,E,1,0,0,0,0
19221,crater_97.jpg_0,x,1,0,0,0,0
19222,crater_97.jpg_0,p,1,0,0,0,0
19223,crater_97.jpg_0,o,1,0,0,0,0
19224,crater_97.jpg_0,",",1,0,0,0,0
19225,hubble_50.jpg_0,t,0,0,0,0,1
19226,hubble_50.jpg_0,o,0,0,0,0,1
19227,hubble_50.jpg_0,o,0,0,0,0,1
19228,steel_144.jpg_0,a,0,1,0,0,0
19229,steel_144.jpg_0,n,0,1,0,0,0
19230,steel_144.jpg_0,d,0,1,0,0,0
19231,living+room_32.jpg_0,H,0,0,0,1,0
19232,living+room_32.jpg_0,o,0,0,0,1,0
19233,living+room_32.jpg_0,w,0,0,0,1,0
19234,newton_60.jpg_0,s,0,0,0,0,1
19235,newton_60.jpg_0,o,0,0,0,0,1
19236,newton_60.jpg_0,m,0,0,0,0,1
19237,newton_60.jpg_0,e,0,0,0,0,1
19238,farm_56.jpg_0,T,0,1,0,0,0
19239,farm_56.jpg_0,o,0,1,0,0,0
19240,farm_56.jpg_0,p,0,1,0,0,0
19241,farm_56.jpg_0,i,0,1,0,0,0
19242,farm_56.jpg_0,c,0,1,0,0,0
19243,farm_56.jpg_0,s,0,1,0,0,0
19244,village_59.jpg_0,C,0,0,0,1,0
19245,village_59.jpg_0,A,0,0,0,1,0
19246,village_59.jpg_0,.,0,0,0,1,0
19247,farm_85.jpg_0,t,0,0,0,1,0
19248,farm_85.jpg_0,h,0,0,0,1,0
19249,farm_85.jpg_0,a,0,0,0,1,0
19250,farm_85.jpg_0,t,0,0,0,1,0
19251,rajasthan_45.jpg_0,J,1,0,0,0,0
19252,rajasthan_45.jpg_0,o,1,0,0,0,0
19253,rajasthan_45.jpg_0,e,1,0,0,0,0
19254,rajasthan_45.jpg_0,y,1,0,0,0,0
19255,nile_10.jpg_0,a,0,0,1,0,0
19256,nile_10.jpg_0,n,0,0,1,0,0
19257,nile_10.jpg_0,d,0,0,1,0,0
19258,fruits_60.jpg_0,s,0,0,0,1,0
19259,fruits_60.jpg_0,a,0,0,0,1,0
19260,fruits_60.jpg_0,l,0,0,0,1,0
19261,fruits_60.jpg_0,e,0,0,0,1,0
19262,fruits_60.jpg_0,",",0,0,0,1,0
19263,study+room_105.jpg_0,c,0,0,0,0,1
19264,study+room_105.jpg_0,h,0,0,0,0,1
19265,study+room_105.jpg_0,i,0,0,0,0,1
19266,study+room_105.jpg_0,l,0,0,0,0,1
19267,study+room_105.jpg_0,d,0,0,0,0,1
19268,zebra_6.jpg_0,r,0,0,0,1,0
19269,zebra_6.jpg_0,u,0,0,0,1,0
19270,zebra_6.jpg_0,n,0,0,0,1,0
19271,aquarium_13.jpg_0,o,0,0,1,0,0
19272,aquarium_13.jpg_0,n,0,0,1,0,0
19273,aquarium_13.jpg_0,e,0,0,1,0,0
19274,fruits_116.jpg_0,Y,0,0,0,1,0
19275,fruits_116.jpg_0,i,0,0,0,1,0
19276,fruits_116.jpg_0,g,0,0,0,1,0
19277,fruits_116.jpg_0,a,0,0,0,1,0
19278,fruits_116.jpg_0,l,0,0,0,1,0
19279,cows_104.jpg_0,C,0,0,0,0,1
19280,cows_104.jpg_0,o,0,0,0,0,1
19281,cows_104.jpg_0,o,0,0,0,0,1
19282,cows_104.jpg_0,l,0,0,0,0,1
19283,net_110.jpg_0,b,0,0,0,1,0
19284,net_110.jpg_0,a,0,0,0,1,0
19285,net_110.jpg_0,c,0,0,0,1,0
19286,net_110.jpg_0,k,0,0,0,1,0
19287,window_69.jpg_0,1,0,1,0,0,0
19288,window_69.jpg_0,9,0,1,0,0,0
19289,window_69.jpg_0,8,0,1,0,0,0
19290,window_69.jpg_0,0,0,1,0,0,0
19291,delhi_98.jpg_0,g,0,0,0,0,1
19292,delhi_98.jpg_0,e,0,0,0,0,1
19293,delhi_98.jpg_0,t,0,0,0,0,1
19294,person_54.jpg_0,t,0,0,0,1,0
19295,person_54.jpg_0,r,0,0,0,1,0
19296,person_54.jpg_0,i,0,0,0,1,0
19297,person_54.jpg_0,e,0,0,0,1,0
19298,person_54.jpg_0,d,0,0,0,1,0
19299,coffee_70.jpg_0,h,0,1,0,0,0
19300,coffee_70.jpg_0,a,0,1,0,0,0
19301,coffee_70.jpg_0,v,0,1,0,0,0
19302,coffee_70.jpg_0,i,0,1,0,0,0
19303,coffee_70.jpg_0,n,0,1,0,0,0
19304,coffee_70.jpg_0,g,0,1,0,0,0
19305,swan_106.jpg_0,C,0,0,0,1,0
19306,swan_106.jpg_0,o,0,0,0,1,0
19307,swan_106.jpg_0,m,0,0,0,1,0
19308,swan_106.jpg_0,p,0,0,0,1,0
19309,swan_106.jpg_0,.,0,0,0,1,0
19310,traffic_66.jpg_0,t,1,0,0,0,0
19311,traffic_66.jpg_0,h,1,0,0,0,0
19312,traffic_66.jpg_0,i,1,0,0,0,0
19313,traffic_66.jpg_0,s,1,0,0,0,0
19314,chocolate_61.jpg_0,t,0,0,0,0,1
19315,chocolate_61.jpg_0,h,0,0,0,0,1
19316,chocolate_61.jpg_0,e,0,0,0,0,1
19317,chocolate_61.jpg_0,r,0,0,0,0,1
19318,chocolate_61.jpg_0,e,0,0,0,0,1
19319,maze_25.png_0,S,0,0,0,0,1
19320,maze_25.png_0,e,0,0,0,0,1
19321,maze_25.png_0,t,0,0,0,0,1
19322,maze_25.png_0,u,0,0,0,0,1
19323,maze_25.png_0,p,0,0,0,0,1
19324,net_0.jpg_0,y,0,0,0,0,1
19325,net_0.jpg_0,o,0,0,0,0,1
19326,net_0.jpg_0,u,0,0,0,0,1
19327,swan_14.jpg_0,T,1,0,0,0,0
19328,swan_14.jpg_0,e,1,0,0,0,0
19329,swan_14.jpg_0,x,1,0,0,0,0
19330,swan_14.jpg_0,a,1,0,0,0,0
19331,swan_14.jpg_0,s,1,0,0,0,0
19332,desert_93.jpg_0,h,0,0,0,1,0
19333,desert_93.jpg_0,o,0,0,0,1,0
19334,desert_93.jpg_0,c,0,0,0,1,0
19335,desert_93.jpg_0,k,0,0,0,1,0
19336,desert_93.jpg_0,e,0,0,0,1,0
19337,desert_93.jpg_0,y,0,0,0,1,0
19338,desert_93.jpg_0,",",0,0,0,1,0
19339,clouds_134.jpg_0,o,0,0,0,0,1
19340,clouds_134.jpg_0,i,0,0,0,0,1
19341,clouds_134.jpg_0,l,0,0,0,0,1
19342,hubble_101.jpg_0,o,1,0,0,0,0
19343,hubble_101.jpg_0,n,1,0,0,0,0
19344,hubble_101.jpg_0,:,1,0,0,0,0
19345,fruits_21.jpg_0,a,1,0,0,0,0
19346,fruits_21.jpg_0,t,1,0,0,0,0
19347,fruits_21.jpg_0,.,1,0,0,0,0
19348,sea_91.jpg_0,t,0,0,0,1,0
19349,sea_91.jpg_0,h,0,0,0,1,0
19350,sea_91.jpg_0,a,0,0,0,1,0
19351,sea_91.jpg_0,t,0,0,0,1,0
19352,cream_134.jpg_0,w,0,1,0,0,0
19353,cream_134.jpg_0,i,0,1,0,0,0
19354,cream_134.jpg_0,t,0,1,0,0,0
19355,cream_134.jpg_0,h,0,1,0,0,0
19356,house+cat_93.jpg_0,O,0,1,0,0,0
19357,house+cat_93.jpg_0,p,0,1,0,0,0
19358,house+cat_93.jpg_0,e,0,1,0,0,0
19359,house+cat_93.jpg_0,n,0,1,0,0,0
19360,house+cat_93.jpg_0,W,0,1,0,0,0
19361,house+cat_93.jpg_0,i,0,1,0,0,0
19362,house+cat_93.jpg_0,n,0,1,0,0,0
19363,house+cat_93.jpg_0,d,0,1,0,0,0
19364,house+cat_93.jpg_0,o,0,1,0,0,0
19365,house+cat_93.jpg_0,w,0,1,0,0,0
19366,house+cat_93.jpg_0,s,0,1,0,0,0
19367,mesh_140.jpg_0,a,0,0,1,0,0
19368,mesh_140.jpg_0,n,0,0,1,0,0
19369,mesh_140.jpg_0,d,0,0,1,0,0
19370,flowers_102.jpg_0,t,0,0,1,0,0
19371,flowers_102.jpg_0,a,0,0,1,0,0
19372,flowers_102.jpg_0,b,0,0,1,0,0
19373,war_51.jpg_0,t,0,0,0,0,1
19374,war_51.jpg_0,h,0,0,0,0,1
19375,war_51.jpg_0,e,0,0,0,0,1
19376,bob+dylan_77.jpg_0,t,0,0,0,0,1
19377,bob+dylan_77.jpg_0,h,0,0,0,0,1
19378,bob+dylan_77.jpg_0,e,0,0,0,0,1
19379,planet_139.jpg_0,J,0,0,0,1,0
19380,planet_139.jpg_0,i,0,0,0,1,0
19381,planet_139.jpg_0,m,0,0,0,1,0
19382,birds_121.jpg_0,f,0,0,0,0,1
19383,birds_121.jpg_0,i,0,0,0,0,1
19384,birds_121.jpg_0,l,0,0,0,0,1
19385,birds_121.jpg_0,e,0,0,0,0,1
19386,ballet_99.jpg_0,l,0,0,1,0,0
19387,ballet_99.jpg_0,a,0,0,1,0,0
19388,ballet_99.jpg_0,w,0,0,1,0,0
19389,ballet_99.jpg_0,s,0,0,1,0,0
19390,night_138.jpg_0,-,0,1,0,0,0
19391,night_138.jpg_0,4,0,1,0,0,0
19392,night_138.jpg_0,0,0,1,0,0,0
19393,person_118.jpg_0,C,0,0,0,1,0
19394,person_118.jpg_0,o,0,0,0,1,0
19395,person_118.jpg_0,s,0,0,0,1,0
19396,person_118.jpg_0,t,0,0,0,1,0
19397,living+room_80.jpg_0,f,1,0,0,0,0
19398,living+room_80.jpg_0,o,1,0,0,0,0
19399,living+room_80.jpg_0,r,1,0,0,0,0
19400,museums+in+london_146.jpg_0,W,0,0,0,1,0
19401,museums+in+london_146.jpg_0,i,0,0,0,1,0
19402,museums+in+london_146.jpg_0,n,0,0,0,1,0
19403,stanford+cathedral_130.jpg_0,f,0,0,0,0,1
19404,stanford+cathedral_130.jpg_0,i,0,0,0,0,1
19405,stanford+cathedral_130.jpg_0,l,0,0,0,0,1
19406,stanford+cathedral_130.jpg_0,e,0,0,0,0,1
19407,bedroom_92.jpg_0,m,1,0,0,0,0
19408,bedroom_92.jpg_0,o,1,0,0,0,0
19409,bedroom_92.jpg_0,r,1,0,0,0,0
19410,bedroom_92.jpg_0,e,1,0,0,0,0
19411,stanford+cathedral_58.jpg_0,T,1,0,0,0,0
19412,stanford+cathedral_58.jpg_0,h,1,0,0,0,0
19413,stanford+cathedral_58.jpg_0,e,1,0,0,0,0
19414,punting_26.jpg_0,s,0,0,0,1,0
19415,punting_26.jpg_0,a,0,0,0,1,0
19416,punting_26.jpg_0,n,0,0,0,1,0
19417,punting_26.jpg_0,g,0,0,0,1,0
19418,vintage+cars_17.jpg_0,L,1,0,0,0,0
19419,vintage+cars_17.jpg_0,o,1,0,0,0,0
19420,vintage+cars_17.jpg_0,u,1,0,0,0,0
19421,asphalt_120.jpg_0,g,0,1,0,0,0
19422,asphalt_120.jpg_0,o,0,1,0,0,0
19423,asphalt_120.jpg_0,v,0,1,0,0,0
19424,asphalt_120.jpg_0,e,0,1,0,0,0
19425,asphalt_120.jpg_0,r,0,1,0,0,0
19426,asphalt_120.jpg_0,n,0,1,0,0,0
19427,asphalt_120.jpg_0,m,0,1,0,0,0
19428,asphalt_120.jpg_0,e,0,1,0,0,0
19429,asphalt_120.jpg_0,n,0,1,0,0,0
19430,asphalt_120.jpg_0,t,0,1,0,0,0
19431,steel_144.jpg_0,t,0,0,1,0,0
19432,steel_144.jpg_0,h,0,0,1,0,0
19433,steel_144.jpg_0,e,0,0,1,0,0
19434,monuments_43.jpg_0,a,0,0,0,1,0
19435,monuments_43.jpg_0,n,0,0,0,1,0
19436,monuments_43.jpg_0,d,0,0,0,1,0
19437,bedroom_59.jpg_0,t,1,0,0,0,0
19438,bedroom_59.jpg_0,h,1,0,0,0,0
19439,bedroom_59.jpg_0,e,1,0,0,0,0
19440,kathak_8.jpg_0,I,1,0,0,0,0
19441,kathak_8.jpg_0,n,1,0,0,0,0
19442,kathak_8.jpg_0,c,1,0,0,0,0
19443,kathak_8.jpg_0,.,1,0,0,0,0
19444,ballet_85.jpg_0,s,1,0,0,0,0
19445,ballet_85.jpg_0,e,1,0,0,0,0
19446,ballet_85.jpg_0,n,1,0,0,0,0
19447,ballet_85.jpg_0,d,1,0,0,0,0
19448,nile_64.jpg_0,a,0,0,0,1,0
19449,nile_64.jpg_0,n,0,0,0,1,0
19450,nile_64.jpg_0,d,0,0,0,1,0
19451,city+skyline_106.jpg_0,L,0,0,0,1,0
19452,city+skyline_106.jpg_0,e,0,0,0,1,0
19453,city+skyline_106.jpg_0,f,0,0,0,1,0
19454,city+skyline_106.jpg_0,t,0,0,0,1,0
19455,wall_124.jpg_0,1,0,0,1,0,0
19456,wall_124.jpg_0,3,0,0,1,0,0
19457,wall_124.jpg_0,9,0,0,1,0,0
19458,sun_104.jpg_0,m,0,0,0,0,1
19459,sun_104.jpg_0,o,0,0,0,0,1
19460,sun_104.jpg_0,r,0,0,0,0,1
19461,sun_104.jpg_0,e,0,0,0,0,1
19462,sun_104.jpg_0,.,0,0,0,0,1
19463,farmer_68.jpg_0,C,0,1,0,0,0
19464,farmer_68.jpg_0,i,0,1,0,0,0
19465,farmer_68.jpg_0,t,0,1,0,0,0
19466,farmer_68.jpg_0,y,0,1,0,0,0
19467,crater_23.jpg_0,u,0,0,0,0,1
19468,crater_23.jpg_0,s,0,0,0,0,1
19469,crater_23.jpg_0,e,0,0,0,0,1
19470,crater_23.jpg_0,s,0,0,0,0,1
19471,kite_97.jpg_0,a,0,1,0,0,0
19472,kite_97.jpg_0,r,0,1,0,0,0
